review,label
"
Any reason you are limited to the two mentioned? They aren't really at
the same point along the SUV spectrum - not to mention price range.
How about the Explorer, Trooper, Blazer, Montero, and if the budget
allows, the Land Cruiser? 
Bear in mind that 90% of all SUV's purchased never venture off-road.
Carefully weigh the trade-off between comfort and off-road performance
when choosing one, and realistically decide whether you'll actually
make enough use of the off-road-ability to sacrifice (some of) the
on-road comfort.



John








",0
"
did you account for depreciation?  i seriously doubt that a taurus
would rack up an extra $4000 in repair costs over 5 years.",0
"
Well, the MGB is currently in production for the English market, built
by Rover. It now has a V8, improved suspention, and a slightly
updated body. Too bad it's only available in GB and would set one
of us back about $42,000+.

 ",0
"

Ya, he cut me off on 128 the other day, he drives like a crazy person.
I'd have to say he's responsible for most accidents, they really should
pull his licence.

-Steve
",0
"I'm wondering if anybody else out there is a clutchless shifter? I've been
doing it my self over 200,000 miles, on my current toyota truck I've got
over 150k. I've heard people talk about how doing this can damage a
transmission. My experiences suggest otherwise. What techniques do you use?

On some old pieces of junk I drove, the transmission was so
worn that pumping the clutch was the only way to shift, except clutchless.
To date I've driven rabbits, datsuns, comets, fords & a chevy. Some where
harder than others to shift but generally the higher the milage the smoother
quicker & easier they where to shift.

My technique is to ease back off the throttle and at the same time gently
wrist back on the shift lever. If for some reason I miss the shift window,
I lightly press the accelerator & try agian. I've found that clutchless
shifting is eaiser/quicker at high rpms (4000-7000). I also skip gears some
times using 1-3-5 ,1-2-4-5. ",0
"



Of course it releases radiation! Thats why your car goes faster when
you punch the holes in it. All that radiation gets on your engine
and gives it ""pep"" (scientific term). You get more horsepower &
torque too! If you don't know what HP & torque are, you can read
mile long threads on the subject, but they are all wrong. Horsepower
is how much power a horse can make pulling a Subaru, and torque is
a name invented by Craftsman for a wrench.",0
"

My knowledge about driving in the U.S. is also second-hand, but I think I can
correct your statements about our Autobahn:


Oh yeah, that would be paradise... in fact, you can forget it. From all I've
heard from my U.S. relatives, drivers esp. here in Germany are much more agg-
ressive, but not disciplined. One of my relatives, a L.A. resident, hired a car
at the Nuernberg airport and went about 18 miles to our home. He said then that
he grew about 1 year older during this ride and swore he'd never drive a car in
Germany again (this was in 1982 and he kept his promise - the situation now is
even worse as effect of the increased volume of traffic).
What you mean by `better disciplined' should perhaps be considered `cautious due
to fear': 
When driving around here, you always *have* to take into consideration that the
majority of the other drivers absolutely relies on you: They expect that nobody
fails or sleeps; many of them exploit this by driving as fast as their car can
go (of course only where that is allowed, you might think - dream on :).
So any mistake you make is a very high risk to your health - and if you're ex-
posed to such a situation from your very first day as a driver, you learn to
handle it - or you lose... 
That's the way I and most people I know experience our traffic situation - 
whether you think this is pleasant or efficient is up to you; I think we handle
a very high volume of traffic and that at high speeds with modest (compared to
the volume) and decreasing rates of lethal accidents - OTOH, more and more
people (esp. women) dislike driving (because they feel overtaxed and threatened)
and each accident is one accident too much.


Better designed and maintained, may be - but animal fences are very rare. Auto-
bahnen and many other streets have guard-rails (I hope that's the right word - 
a plank made from thick steel sheet fixed on uprights; it's about 2 feet high);
those guard-rails are designed for keeping vehicles on the road. Smaller animals
can crawl under the plank, bigger ones can easily jump over it. The point is
that esp. larger animals are very rare in Germany; they tend also to be very
timid. Accidents caused by animals are a neglegible danger.


You're right (there are speed linits even on the major part of the Autobahn) -
but the attitude towards driving (see above) seems to be very similar to that
in Germany (I've been in France, Switzerland, Italy, Austria, Spain, Belgium,
the Netherlands) - besides that, you really can't rely on the residents abiding
the local speed limits. I've got quite a lot of practise (~120k miles) and I'm
used to travel at 130 mph (FYI, with a car even smaller than a rabbit), but I
consider driving on the highways round Paris or Milano really a thrill...


Sorry, but you'll find quite a lot rabbit-class-car (or even smaller, mine is a
Peugeot 205) owners going that fast; small cars with much HP are very `hip' over
here - and most people buying such cars aren't afraid to let them run.


I disagree; the size or weight of a car is rather irrelevant. Formula-1 cars
weigh less than 700 kg and the drivers have a chance to survive accidents at
130 mph or higher - OTOH when crashing against a solid object at 130 mph,
it makes no difference whether you sit in a Porsche, a Mercedes, a tank or on
a bicycle: Your're dead.

Bye,
Stefan
---
Stefan Dalibor (dalibor@immd3.uni-erlangen.de)",0
"I want to get a car alarm and I am thinking about getting an Ungo Box.
    Does anyone out there have any knowledge or experience with any of
    these alarms?  How about price ranges for the different models?
    Are these good car alarms?  Please email me any responces.

                cak3@ns3.lehigh.edu",0
"




Sheesh! I don't know what kind of women they have where you guys live,
but there are some ladies here who will blow your doors off. Or at least
they will try to, but we just can't let the youngsters get too uppity
with us old folks :-).",0
"   I was recently thumbing through the 1993 Lemon-Aid New
Car Guide.  What I found was a car would be given a 'Recommended'
under the picture while a few sentences later noting how a
driver and passenger were virtually guaranteed to be killed
in a front end collision.  The most highly recommended small
car (The Civic) has the worst crash rating of all of the small
cars listed.  There were many such cases of 'great' vehicles
where you wouldn't survive an accident.  Is it only me, or is
safety not one of the most important factors when buying a car?


",0
